feedback_id,customer_name,feedback,date,product,clean_feedback
1484,Suresh,Customer support did not respond,2025-11-13,Mobile,customer support did not respond
1485,Anitha,Great service and fast delivery,2025-01-10,Internet Service,great service fast delivery
1486,Priya,Decent product,2025-09-22,E-commerce,decent product
1487,Anitha,Customer support did not respond,2025-06-25,Internet Service,customer support did not respond
1488,Arun,Acceptable performance,2025-01-19,Mobile,acceptable performance
1489,Pooja,Decent product,2025-01-23,E-commerce,decent product
1490,Divya,"Amazing experience, highly recommend",2025-03-28,Smart Watch,amazing experience highly recommend
1491,Rahul,Decent product,2025-10-21,Headphones,decent product
1492,Anitha,Great service and fast delivery,2025-06-03,Mobile App,great service fast delivery
1493,Anitha,Poor quality and waste of money,2025-08-07,Smart Watch,poor quality waste money
1494,Arun,Very happy with the product,2025-01-09,Banking App,very happy product
1495,Pooja,Very happy with the product,2025-11-05,Banking App,very happy product
1496,Rahul,Acceptable performance,2025-03-26,Headphones,acceptable performance
1497,Manoj,"Amazing experience, highly recommend",2025-08-03,Smart Watch,amazing experience highly recommend
1498,Sneha,Decent product,2025-12-18,E-commerce,decent product
1499,Rahul,Nothing special,2025-12-08,Mobile,nothing special
1500,Karthik,Very happy with the product,2025-02-22,Laptop,very happy product
1501,Rahul,Very bad experience and disappointed,2025-07-20,Mobile,very bad experience disappointed
1502,Divya,Delivery was too late,2025-11-08,E-commerce,delivery too late
1503,Manoj,Delivery was too late,2025-08-29,Smart Watch,delivery too late
1504,Rahul,Poor quality and waste of money,2025-09-22,Headphones,poor quality waste money
1505,Suresh,Great service and fast delivery,2025-03-29,Mobile,great service fast delivery
1506,Rahul,Poor quality and waste of money,2025-10-07,Mobile,poor quality waste money
1507,Anitha,Okay for the price,2025-11-13,Smart Watch,okay price
1508,Rahul,Very bad experience and disappointed,2025-05-27,Smart Watch,very bad experience disappointed
1509,Anitha,Decent product,2025-08-09,Headphones,decent product
1510,Arun,Nothing special,2025-06-12,Internet Service,nothing special
1511,Pooja,Support team was very helpful,2025-12-24,E-commerce,support team very helpful
1512,Pooja,"Amazing experience, highly recommend",2025-10-18,Laptop,amazing experience highly recommend
1513,Manoj,Okay for the price,2025-09-12,Smart Watch,okay price
1514,Anitha,Worst product ever,2025-01-14,Mobile App,worst product ever
1515,Manoj,Support team was very helpful,2025-04-15,Internet Service,support team very helpful
1516,Arun,"Amazing experience, highly recommend",2025-06-20,Mobile App,amazing experience highly recommend
1517,Divya,Acceptable performance,2025-09-20,Mobile App,acceptable performance
1518,Rahul,Very bad experience and disappointed,2025-03-10,Laptop,very bad experience disappointed
1519,Divya,Acceptable performance,2025-09-07,Mobile App,acceptable performance
1520,Arun,Excellent quality and very satisfied,2025-09-02,E-commerce,excellent quality very satisfied
1521,Manoj,Excellent quality and very satisfied,2025-05-17,Mobile,excellent quality very satisfied
1522,Divya,Delivery was too late,2026-01-01,E-commerce,delivery too late
1523,Arun,Support team was very helpful,2025-06-02,Internet Service,support team very helpful
1524,Pooja,Worst product ever,2025-01-14,Internet Service,worst product ever
1525,Rahul,Worst product ever,2025-12-09,Banking App,worst product ever
1526,Anitha,Customer support did not respond,2025-02-07,Mobile,customer support did not respond
1527,Rahul,"Amazing experience, highly recommend",2025-08-16,Headphones,amazing experience highly recommend
1528,Karthik,"Amazing experience, highly recommend",2025-05-01,Mobile App,amazing experience highly recommend
1529,Sneha,Decent product,2025-05-04,Headphones,decent product
1530,Pooja,Okay for the price,2025-07-27,Banking App,okay price
1531,Pooja,Support team was very helpful,2025-06-26,Internet Service,support team very helpful
1532,Manoj,"Amazing experience, highly recommend",2025-08-09,Banking App,amazing experience highly recommend
1533,Anitha,Delivery was too late,2025-06-23,Laptop,delivery too late
1534,Karthik,Very happy with the product,2025-05-04,Headphones,very happy product
1535,Priya,Decent product,2025-08-10,Laptop,decent product
1536,Divya,Average experience,2025-08-27,Banking App,average experience
1537,Suresh,Worst product ever,2025-06-01,Laptop,worst product ever
1538,Anitha,Delivery was too late,2025-05-16,Headphones,delivery too late
1539,Arun,Delivery was too late,2025-04-13,Laptop,delivery too late
1540,Sneha,Great service and fast delivery,2025-05-31,Mobile App,great service fast delivery
1541,Manoj,Acceptable performance,2025-10-20,Laptop,acceptable performance
1542,Divya,Acceptable performance,2025-09-02,Mobile,acceptable performance
1543,Sneha,Okay for the price,2025-07-18,Mobile App,okay price
1544,Anitha,Delivery was too late,2025-07-16,E-commerce,delivery too late
1545,Priya,Great service and fast delivery,2025-04-05,E-commerce,great service fast delivery
1546,Rahul,Acceptable performance,2025-06-19,Mobile,acceptable performance
1547,Rahul,Decent product,2025-07-10,Smart Watch,decent product
1548,Priya,Very happy with the product,2025-09-03,Headphones,very happy product
1549,Priya,"Amazing experience, highly recommend",2025-03-25,Smart Watch,amazing experience highly recommend
1550,Rahul,Excellent quality and very satisfied,2025-10-22,Headphones,excellent quality very satisfied
1551,Priya,Very happy with the product,2025-11-11,Mobile App,very happy product
1552,Anitha,Poor quality and waste of money,2025-01-29,Mobile App,poor quality waste money
1553,Manoj,Great service and fast delivery,2025-05-09,E-commerce,great service fast delivery
1554,Pooja,"Amazing experience, highly recommend",2025-01-22,Mobile App,amazing experience highly recommend
1555,Priya,Nothing special,2025-03-01,Mobile App,nothing special
1556,Priya,Acceptable performance,2025-04-30,Mobile App,acceptable performance
1557,Rahul,Very bad experience and disappointed,2025-11-06,Headphones,very bad experience disappointed
1558,Priya,Okay for the price,2025-09-17,Headphones,okay price
1559,Pooja,Support team was very helpful,2025-08-21,Internet Service,support team very helpful
1560,Sneha,Poor quality and waste of money,2025-11-13,Mobile App,poor quality waste money
1561,Suresh,Delivery was too late,2025-10-25,E-commerce,delivery too late
1562,Suresh,Customer support did not respond,2025-01-13,Headphones,customer support did not respond
1563,Anitha,Okay for the price,2025-09-13,Mobile App,okay price
1564,Karthik,Acceptable performance,2025-05-05,Mobile,acceptable performance
1565,Priya,Worst product ever,2025-09-24,E-commerce,worst product ever
1566,Divya,Delivery was too late,2025-03-04,Headphones,delivery too late
1567,Suresh,Average experience,2025-05-17,Mobile,average experience
1568,Priya,Customer support did not respond,2025-11-09,Banking App,customer support did not respond
1569,Rahul,Average experience,2025-11-13,Banking App,average experience
1570,Suresh,Customer support did not respond,2025-10-25,Laptop,customer support did not respond
1571,Manoj,Worst product ever,2025-01-24,Mobile App,worst product ever
1572,Arun,Okay for the price,2025-10-11,Headphones,okay price
1573,Rahul,Average experience,2025-07-16,Mobile,average experience
1574,Divya,Worst product ever,2025-09-18,Internet Service,worst product ever
1575,Suresh,Customer support did not respond,2025-08-11,Smart Watch,customer support did not respond
1576,Suresh,Very bad experience and disappointed,2025-03-22,E-commerce,very bad experience disappointed
1577,Sneha,Decent product,2025-09-21,Headphones,decent product
1578,Divya,Very bad experience and disappointed,2025-03-02,Mobile,very bad experience disappointed
1579,Suresh,Customer support did not respond,2025-05-30,Mobile,customer support did not respond
1580,Karthik,Average experience,2025-04-19,Banking App,average experience
1581,Sneha,Very happy with the product,2025-06-30,Banking App,very happy product
1582,Rahul,Very happy with the product,2025-01-04,Mobile,very happy product
1583,Priya,Very bad experience and disappointed,2025-10-02,Banking App,very bad experience disappointed
1584,Sneha,Decent product,2025-04-30,E-commerce,decent product
1585,Anitha,Poor quality and waste of money,2025-04-25,Laptop,poor quality waste money
1586,Rahul,Worst product ever,2025-06-02,E-commerce,worst product ever
1587,Pooja,Customer support did not respond,2025-10-16,E-commerce,customer support did not respond
1588,Priya,Support team was very helpful,2025-02-12,Headphones,support team very helpful
1589,Arun,Acceptable performance,2025-04-10,Banking App,acceptable performance
1590,Suresh,Support team was very helpful,2025-07-21,Headphones,support team very helpful
1591,Karthik,Nothing special,2025-08-27,Laptop,nothing special
1592,Pooja,Delivery was too late,2025-11-23,Internet Service,delivery too late
1593,Rahul,Very bad experience and disappointed,2025-12-30,Laptop,very bad experience disappointed
1594,Suresh,Average experience,2025-05-21,Mobile App,average experience
1595,Arun,Support team was very helpful,2025-10-15,Headphones,support team very helpful
1596,Sneha,Average experience,2025-03-06,Mobile,average experience
1597,Manoj,Poor quality and waste of money,2025-07-24,Laptop,poor quality waste money
1598,Arun,Average experience,2025-11-08,Headphones,average experience
1599,Suresh,Nothing special,2025-04-16,Mobile,nothing special
1600,Manoj,Poor quality and waste of money,2025-05-10,E-commerce,poor quality waste money
1601,Manoj,Delivery was too late,2025-11-17,Mobile App,delivery too late
1602,Rahul,Nothing special,2025-05-29,Headphones,nothing special
1603,Suresh,Okay for the price,2025-08-09,Banking App,okay price
1604,Manoj,Nothing special,2025-12-20,Smart Watch,nothing special
1605,Priya,Acceptable performance,2025-05-03,E-commerce,acceptable performance
1606,Priya,Decent product,2025-08-12,Laptop,decent product
1607,Anitha,Nothing special,2025-06-11,Smart Watch,nothing special
1608,Rahul,Customer support did not respond,2025-04-09,Smart Watch,customer support did not respond
1609,Arun,Customer support did not respond,2025-06-21,Smart Watch,customer support did not respond
1610,Divya,Acceptable performance,2025-05-17,Mobile App,acceptable performance
1611,Divya,Delivery was too late,2025-12-15,Smart Watch,delivery too late
1612,Anitha,Support team was very helpful,2025-11-05,Banking App,support team very helpful
1613,Manoj,Worst product ever,2025-11-07,Mobile App,worst product ever
1614,Priya,Excellent quality and very satisfied,2025-01-23,Mobile App,excellent quality very satisfied
1615,Priya,Worst product ever,2025-07-08,Laptop,worst product ever
1616,Priya,Worst product ever,2025-02-06,Banking App,worst product ever
1617,Sneha,Very happy with the product,2025-09-05,E-commerce,very happy product
1618,Manoj,Delivery was too late,2025-09-18,E-commerce,delivery too late
1619,Sneha,Delivery was too late,2025-12-23,Headphones,delivery too late
1620,Priya,Very bad experience and disappointed,2025-02-05,Internet Service,very bad experience disappointed
1621,Sneha,Acceptable performance,2025-05-21,Banking App,acceptable performance
1622,Manoj,Okay for the price,2025-09-16,Banking App,okay price
1623,Divya,Worst product ever,2025-11-16,Banking App,worst product ever
1624,Pooja,Very bad experience and disappointed,2025-12-25,Mobile App,very bad experience disappointed
1625,Arun,Nothing special,2025-04-09,Smart Watch,nothing special
1626,Divya,Worst product ever,2025-11-20,Headphones,worst product ever
1627,Suresh,Very bad experience and disappointed,2025-09-17,E-commerce,very bad experience disappointed
1628,Anitha,Worst product ever,2025-11-08,Internet Service,worst product ever
1629,Manoj,Great service and fast delivery,2025-02-25,Mobile App,great service fast delivery
1630,Manoj,Very bad experience and disappointed,2025-10-23,Smart Watch,very bad experience disappointed
